#
# http://www.portaldalinguaportuguesa.org/index.php?action=gentilicos&act=list
#
# toponym;type;demonym:pos;holonym
# toponym (language variant);type;demonym:pos;holonym (country)
#
Limeira;cidade;limeirense:N;São Paulo (Brasil)
Limoges;cidade;limusino:ADJ;França
Limoges;cidade;limusino:N;França
Lisboa;cidade;lisboano:ADJ;Lisboa (Portugal)
Lisboa;cidade;lisboano:N;Lisboa (Portugal)
Lisboa;cidade;lisboês:ADJ;Lisboa (Portugal)
Lisboa;cidade;lisboês:N;Lisboa (Portugal)
Lisboa;cidade;lisboeta:ADJ;Lisboa (Portugal)
Lisboa;cidade;lisboeta:N;Lisboa (Portugal)
Lisboa;cidade;lisbonense:ADJ;Lisboa (Portugal)
Lisboa;cidade;lisbonense:N;Lisboa (Portugal)
Lisboa;cidade;lisbonês:ADJ;Lisboa (Portugal)
Lisboa;cidade;lisbonês:N;Lisboa (Portugal)
Lisboa;cidade;lisbonino:ADJ;Lisboa (Portugal)
Lisboa;cidade;lisbonino:N;Lisboa (Portugal)
Lisboa;cidade;olisiponense:ADJ;Lisboa (Portugal)
Lisboa;cidade;olisiponense:N;Lisboa (Portugal)
Lisboa;cidade;ulissiponense:ADJ;Lisboa (Portugal)
Lisboa;cidade;ulissiponense:N;Lisboa (Portugal)
Listenstaine;país;liechtensteinense:ADJ;Europa
Listenstaine;país;liechtensteinense:N;Europa
Listenstaine;país;liechtensteiniense:ADJ;Europa
Listenstaine;país;liechtensteiniense:N;Europa
Listenstaine;país;listenstainiano:ADJ;Europa
Listenstaine;país;listenstainiano:N;Europa
Lituânia;país;lituano:ADJ;Europa
Lituânia;país;lituano:N;Europa
Livónia;região;livoniano:ADJ;Rússia
Livónia;região;livoniano:N;Rússia
Lombardia;região;lombardo:ADJ;Itália
Lombardia;região;lombardo:N;Itália
Londres;cidade;londrino:ADJ;Reino Unido
Londres;cidade;londrino:N;Reino Unido
Lordelo;vila;lordelense:ADJ;Porto (Portugal)
Lordelo;vila;lordelense:N;Porto (Portugal)
Lordelo do Ouro;vila;lordelense:ADJ;Porto (Portugal)
Lordelo do Ouro;vila;lordelense:N;Porto (Portugal)
Lorena;região;loreno:ADJ;França
Lorena;região;loreno:N;França
Loulé;cidade;louletano:ADJ;Faro (Portugal)
Loulé;cidade;louletano:N;Faro (Portugal)
Loures;cidade;lourense:ADJ;Lisboa (Portugal)
Loures;cidade;lourense:N;Lisboa (Portugal)
Lourinhã;vila;lourinhanense:ADJ;Lisboa (Portugal)
Lourinhã;vila;lourinhanense:N;Lisboa (Portugal)
Lousã;vila;lousanense:ADJ;Coimbra (Portugal)
Lousã;vila;lousanense:N;Coimbra (Portugal)
Lousada;vila;lousadense:ADJ;Porto (Portugal)
Lousada;vila;lousadense:N;Porto (Portugal)
Luanda;cidade;luandense:ADJ;Angola
Luanda;cidade;luandense:N;Angola
Lunda;região;lunda:N;Angola
Lunda;região;lundense:ADJ;Angola
Lunda;região;lundense:N;Angola
Lunda;região;lundês:ADJ;Angola
Lunda;região;lundês:N;Angola
Luxemburgo;país;luxemburguês:ADJ;Europa
Luxemburgo;país;luxemburguês:N;Europa
Macaé;cidade;macaense:ADJ;Rio de Janeiro (Brasil)
Macaé;cidade;macaense:N;Rio de Janeiro (Brasil)
Mação;vila;maçaense:ADJ;Santarém (Portugal)
Mação;vila;maçaense:N;Santarém (Portugal)
Macapá;cidade;macapaense:ADJ;Amapá (Brasil)
Macapá;cidade;macapaense:N;Amapá (Brasil)
Macau;cidade;macaense:ADJ;China
Macau;cidade;macaense:N;China
Macau;cidade;macaísta:ADJ;China
Macau;cidade;macaísta:N;China
Macau;cidade;macauense:ADJ;China
Macau;cidade;macauense:N;China
Macau;região;macaense:ADJ;China
Macau;região;macaense:N;China
Macedo de Cavaleiros;cidade;macedense:ADJ;Bragança (Portugal)
Macedo de Cavaleiros;cidade;macedense:N;Bragança (Portugal)
Macedónia;país;macedónio:ADJ;Europa
Macedónia;país;macedónio:ADJ;Europa
Macedónia;país;macedônio:ADJ;Europa
Macedónia;país;macedônio:ADJ;Europa
Maceió;cidade;maceioense:ADJ;Alagoas (Brasil)
Maceió;cidade;maceioense:N;Alagoas (Brasil)
Macela;cidade;macelino:ADJ;Itália
Macela;cidade;macelino:N;Itália
Machado;cidade;machadense:ADJ;Minas Gerais (Brasil)
Machado;cidade;machadense:N;Minas Gerais (Brasil)
Machico;cidade;machiquense:ADJ;Madeira (Portugal)
Machico;cidade;machiquense:N;Madeira (Portugal)
Madagáscar;país;madagascarense:ADJ;África
Madagáscar;país;madagascarense:N;África
Madagáscar;país;malgaxe:ADJ;África
Madagáscar;país;malgaxe:N;África
Madalena;vila;madalenense:ADJ;Açores (Pico) (Portugal)
Madalena;vila;madalenense:N;Açores (Pico) (Portugal)
Madeira;ilha;madeirense:ADJ;Portugal
Madeira;ilha;madeirense:N;Portugal
Madre de Deus de Minas;cidade;madre-deuense:N;Minas Gerais (Brasil)
Madre de Deus de Minas;cidade;madre-deusense:ADJ;Minas Gerais (Brasil)
Madrid;cidade;madrileno:ADJ;Espanha
Madrid;cidade;madrileno:N;Espanha
Madrid;cidade;madrilense:ADJ;Espanha
Madrid;cidade;madrilense:N;Espanha
Madrid;cidade;madrilês:ADJ;Espanha
Madrid;cidade;madrilês:N;Espanha
Madrid;cidade;matritense:ADJ;Espanha
Madrid;cidade;matritense:N;Espanha
Madura;ilha;madurês:ADJ;Indonésia
Madura;ilha;madurês:N;Indonésia
Mafra;vila;mafrense:ADJ;Lisboa (Portugal)
Mafra;vila;mafrense:N;Lisboa (Portugal)
Magrebe;região;magrebino:ADJ;África
Magrebe;região;magrebino:N;África
Maia;cidade;maiato:ADJ;Porto (Portugal)
Maia;cidade;maiato:N;Porto (Portugal)
Maiorca;ilha;maiorquino:ADJ;Espanha
Maiorca;ilha;maiorquino:N;Espanha
Malabar;região;malabarense:ADJ;Índia
Malabar;região;malabarense:N;Índia
Malaca;cidade;malaquês:ADJ;Malásia
Malaca;cidade;malaquês:N;Malásia
Málaga;cidade;malaguenho:ADJ;Espanha
Málaga;cidade;malaguenho:N;Espanha
Málaga;cidade;malaguês:ADJ;Espanha
Málaga;cidade;malaguês:N;Espanha
Malásia;país;malaio:ADJ;Ásia
Malásia;país;malaio:N;Ásia
Malásia;país;malásio:ADJ;Ásia
Malásia;país;malásio:N;Ásia
Malawi;país;malauiano:ADJ;África
Malawi;país;malauiano:N;África
Malawi;país;malaviano:ADJ;África
Malawi;país;malaviano:N;África
Malawi;país;malawiano:ADJ;África
Malawi;país;malawiano:N;África
Maldivas;país;maldívio:ADJ;Ásia
Maldivas;país;maldívio:N;Ásia
Maldivas;país;maldivo:ADJ;Ásia
Maldivas;país;maldivo:N;Ásia
Mali;país;malês:ADJ;África
Mali;país;malês:N;África
Mali;país;maliano:ADJ;África
Mali;país;maliano:N;África
Mali;país;malinês:ADJ;África
Mali;país;malinês:N;África
Malta;país;maltês:ADJ;Europa
Malta;país;maltês:N;Europa
Malvinas;ilha;malvinense:ADJ;América
Malvinas;ilha;malvinense:N;América
Malvinas;ilha;malvino:ADJ;América
Malvinas;ilha;malvino:N;América
Man;ilha;manês:ADJ;Reino Unido
Man;ilha;manês:N;Reino Unido
Manágua;cidade;managuense:ADJ;Nicarágua
Manágua;cidade;managuense:N;Nicarágua
Manaus;cidade;manauara:ADJ;Amazonas (Brasil)
Manaus;cidade;manauara:N;Amazonas (Brasil)
Manaus;cidade;manauense:ADJ;Amazonas (Brasil)
Manaus;cidade;manauense:N;Amazonas (Brasil)
Mancha;região;manchego:ADJ;Espanha
Mancha;região;manchego:N;Espanha
Manchester;cidade;manchesteriano:ADJ;Reino Unido
Manchester;cidade;manchesteriano:N;Reino Unido
Manchúria;região;manchu:ADJ;China
Manchúria;região;manchu:N;China
Mangualde;cidade;mangualdense:ADJ;Viseu (Portugal)
Mangualde;cidade;mangualdense:N;Viseu (Portugal)
Manteigas;vila;manteiguense:ADJ;Guarda (Portugal)
Manteigas;vila;manteiguense:N;Guarda (Portugal)
Mântua;cidade;mantuano:ADJ;Itália
Mântua;cidade;mantuano:N;Itália
Maputo;cidade;lourenço-marquino:ADJ;Moçambique
Maputo;cidade;lourenço-marquino:N;Moçambique
Mar Vermelho;água;mar-vermelhense:ADJ;Mon
Mar Vermelho;água;mar-vermelhense:N;Mon
Maranhão;estado;maranhense:ADJ;Brasil
Maranhão;estado;maranhense:N;Brasil
Marco de Canaveses;cidade;canavês:ADJ;Porto (Portugal)
Marco de Canaveses;cidade;canavês:N;Porto (Portugal)
Marco de Canaveses;cidade;marcuense:ADJ;Porto (Portugal)
Marco de Canaveses;cidade;marcuense:N;Porto (Portugal)
Marco de Canaveses;cidade;marquense:ADJ;Porto (Portugal)
Marco de Canaveses;cidade;marquense:N;Porto (Portugal)
Mari El;região;mari:N;Rússia
Mariana;cidade;marianense:ADJ;Minas Gerais (Brasil)
Mariana;cidade;marianense:N;Minas Gerais (Brasil)
Marinha Grande;cidade;marinhense:ADJ;Leiria (Portugal)
Marinha Grande;cidade;marinhense:N;Leiria (Portugal)
Marrocos;país;marroquino:ADJ;África
Marrocos;país;marroquino:N;África
Marselha;região;marselhês:ADJ;França
Marselha;região;marselhês:N;França
Martinica;ilha;martinicano:ADJ;América
Martinica;ilha;martinicano:N;América
Mato Grosso;estado;mato-grossense:ADJ;Brasil
Mato Grosso;estado;mato-grossense:N;Brasil
Mato Grosso do Sul;estado;sul-mato-grossense:ADJ;Brasil
Mato Grosso do Sul;estado;sul-mato-grossense:N;Brasil
Matosinhos;cidade;matosinhense:ADJ;Porto (Portugal)
Matosinhos;cidade;matosinhense:N;Porto (Portugal)
Mauá;cidade;mauaense:ADJ;São Paulo (Brasil)
Mauá;cidade;mauaense:N;São Paulo (Brasil)
Maurícias;país;mauriciano:ADJ;África
Maurícias;país;mauriciano:N;África
Mauritânia;país;mauritano:ADJ;África
Mauritânia;país;mauritano:N;África
Mealhada;cidade;mealhadense:ADJ;Aveiro (Portugal)
Mealhada;cidade;mealhadense:N;Aveiro (Portugal)
Meda;cidade;medense:ADJ;Guarda (Portugal)
Meda;cidade;medense:N;Guarda (Portugal)
Mediterrâneo;região;mediterrâneo:ADJ;África
Mediterrâneo;região;mediterrâneo:N;África
Melanésia;região;melanésio:ADJ;Oceânia
Melanésia;região;melanésio:N;Oceânia
Melgaço;vila;melgacense:ADJ;Viana do Castelo (Portugal)
Melgaço;vila;melgacense:N;Viana do Castelo (Portugal)
Mênfis;cidade;menfita:ADJ;Egipto
Mênfis;cidade;menfita:N;Egipto
Mérida;cidade;emeritense:ADJ;Espanha
Mérida;cidade;emeritense:N;Espanha
Mérida;cidade;meridense:ADJ;Espanha
Mérida;cidade;meridense:N;Espanha
Mértola;vila;mertolense:ADJ;Beja (Portugal)
Mértola;vila;mertolense:N;Beja (Portugal)
Mértola;vila;mertolino:ADJ;Beja (Portugal)
Mértola;vila;mertolino:N;Beja (Portugal)
Mesão Frio;vila;mesão-friense:ADJ;Vila Real (Portugal)
Mesão Frio;vila;mesão-friense:N;Vila Real (Portugal)
Mesquita;cidade;mesquitense:ADJ;Rio de Janeiro (Brasil)
Mesquita;cidade;mesquitense:N;Rio de Janeiro (Brasil)
Messina;cidade;mamertino:ADJ;Itália
Messina;cidade;mamertino:N;Itália
México;país;mexicano:ADJ;América
México;país;mexicano:N;América
Mianmar;país;birmã:ADJ;Ásia
Mianmar;país;birmã:N;Ásia
Mianmar;país;birmane:ADJ;Ásia
Mianmar;país;birmane:N;Ásia
Mianmar;país;birmanense:ADJ;Ásia
Mianmar;país;birmanense:N;Ásia
Mianmar;país;birmanês:ADJ;Ásia
Mianmar;país;birmanês:N;Ásia
Mianmar;país;birmaniano:ADJ;Ásia
Mianmar;país;birmaniano:N;Ásia
Mianmar;país;birmano:ADJ;Ásia
Mianmar;país;birmano:N;Ásia
Micronésia;país;micronésio:ADJ;Oceânia
Micronésia;país;micronésio:N;Oceânia
Milão;cidade;milanês:ADJ;Itália
Milão;cidade;milanês:N;Itália
Minas Gerais;estado;mineiro:ADJ;Brasil
Minas Gerais;estado;mineiro:N;Brasil
Minas Gerais;estado;minense:ADJ;Brasil
Minas Gerais;estado;minense:N;Brasil
Minho;região;minhoto:ADJ;Minho (Portugal)
Minho;região;minhoto:N;Minho (Portugal)
Mira;vila;mirense:ADJ;Coimbra (Portugal)
Mira;vila;mirense:N;Coimbra (Portugal)
Miranda do Corvo;vila;corvino:ADJ;Coimbra (Portugal)
Miranda do Corvo;vila;corvino:N;Coimbra (Portugal)
Miranda do Corvo;vila;mirandense:ADJ;Coimbra (Portugal)
Miranda do Corvo;vila;mirandense:N;Coimbra (Portugal)
Miranda do Corvo;vila;mirandês:ADJ;Coimbra (Portugal)
Miranda do Corvo;vila;mirandês:N;Coimbra (Portugal)
Miranda do Douro;cidade;mirandense:ADJ;Bragança (Portugal)
Miranda do Douro;cidade;mirandense:N;Bragança (Portugal)
Miranda do Douro;cidade;mirandês:ADJ;Bragança (Portugal)
Miranda do Douro;cidade;mirandês:N;Bragança (Portugal)
Mirandela;cidade;mirandelense:ADJ;Bragança (Portugal)
Mirandela;cidade;mirandelense:N;Bragança (Portugal)
Mirassol;cidade;mirassolense:ADJ;São Paulo (Brasil)
Mirassol;cidade;mirassolense:N;São Paulo (Brasil)
Moçambique;país;moçambicano:ADJ;África
Moçambique;país;moçambicano:N;África
Módena;cidade;modenense:ADJ;Itália
Módena;cidade;modenense:N;Itália
Moeda;cidade;moedense:ADJ;Minas Gerais (Brasil)
Moeda;cidade;moedense:N;Minas Gerais (Brasil)
Mogadouro;vila;mogadourense:ADJ;Bragança (Portugal)
Mogadouro;vila;mogadourense:N;Bragança (Portugal)
Moimenta da Beira;vila;moimentense:ADJ;Viseu (Portugal)
Moimenta da Beira;vila;moimentense:N;Viseu (Portugal)
Moita;vila;moitense:ADJ;Setúbal (Portugal)
Moita;vila;moitense:N;Setúbal (Portugal)
Moldávia;país;moldávico:ADJ;Europa
Moldávia;país;moldávico:N;Europa
Moldávia;país;moldávio:ADJ;Europa
Moldávia;país;moldávio:N;Europa
Moldávia;país;moldavo:ADJ;Europa
Moldávia;país;moldavo:N;Europa
Mónaco;país;monegasco:ADJ;Europa
Mónaco;país;monegasco:N;Europa
Monção;vila;monçanense:ADJ;Viana do Castelo (Portugal)
Monção;vila;monçanense:N;Viana do Castelo (Portugal)
Monchique;vila;monchiquense:ADJ;Faro (Portugal)
Monchique;vila;monchiquense:N;Faro (Portugal)
Mondim de Basto;vila;mondinense:ADJ;Vila Real (Portugal)
Mondim de Basto;vila;mondinense:N;Vila Real (Portugal)
Monforte;vila;monfortense:ADJ;Portalegre (Portugal)
Monforte;vila;monfortense:N;Portalegre (Portugal)
Mongólia;país;mongol:ADJ;Ásia
Mongólia;país;mongol:N;Ásia
Mongólia;país;mongólico:ADJ;Ásia
Mongólia;país;mongólico:N;Ásia
Monsenhor Paulo;cidade;paulense:ADJ;Minas Gerais (Brasil)
Monsenhor Paulo;cidade;paulense:N;Minas Gerais (Brasil)
Montalegre;vila;montalegrense:ADJ;Vila Real (Portugal)
Montalegre;vila;montalegrense:N;Vila Real (Portugal)
Monte Azul;cidade;monte-azulense:ADJ;Minas Gerais (Brasil)
Monte Azul;cidade;monte-azulense:N;Minas Gerais (Brasil)
Monte Sião;cidade;monte-sionense:ADJ;Minas Gerais (Brasil)
Monte Sião;cidade;monte-sionense:N;Minas Gerais (Brasil)
Montemor-o-Novo;cidade;montemorense:ADJ;Évora (Portugal)
Montemor-o-Novo;cidade;montemorense:N;Évora (Portugal)
Montenegro;região;montenegrino:ADJ;Sérvia e Montenegro
Montenegro;região;montenegrino:N;Sérvia e Montenegro
Montijo;cidade;aldegalense:ADJ;Setúbal (Portugal)
Montijo;cidade;aldegalense:N;Setúbal (Portugal)
Montijo;cidade;montijense:ADJ;Setúbal (Portugal)
Montijo;cidade;montijense:N;Setúbal (Portugal)
Mora;vila;morense:ADJ;Évora (Portugal)
Mora;vila;morense:N;Évora (Portugal)
Mordóvia;região;mordoviano:ADJ;Rússia
Mordóvia;região;mordoviano:N;Rússia
Morro do Pilar;cidade;morrense:ADJ;Minas Gerais (Brasil)
Morro do Pilar;cidade;morrense:N;Minas Gerais (Brasil)
Mortágua;vila;mortaguense:ADJ;Viseu (Portugal)
Mortágua;vila;mortaguense:N;Viseu (Portugal)
Moscovo;cidade;moscovita:ADJ;Rússia
Moscovo;cidade;moscovita:N;Rússia
Mossoró;cidade;mossoroense:ADJ;Rio Grande do Norte (Brasil)
Mossoró;cidade;mossoroense:N;Rio Grande do Norte (Brasil)
Moura;cidade;mourense:ADJ;Beja (Portugal)
Moura;cidade;mourense:N;Beja (Portugal)
Mourão;vila;mouranense:ADJ;Évora (Portugal)
Mourão;vila;mouranense:N;Évora (Portugal)
Munique;cidade;muniquense:ADJ;Alemanha
Munique;cidade;muniquense:N;Alemanha
Múrcia;região;murciano:ADJ;Espanha
Múrcia;região;murciano:N;Espanha
Murtosa;vila;murtoseiro:ADJ;Aveiro (Portugal)
Murtosa;vila;murtoseiro:N;Aveiro (Portugal)
Murtosa;vila;murtosense:ADJ;Aveiro (Portugal)
Murtosa;vila;murtosense:N;Aveiro (Portugal)
Namíbia;país;namibiano:ADJ;África
Namíbia;país;namibiano:N;África
Nápoles;cidade;napolitano:ADJ;Itália
Nápoles;cidade;napolitano:N;Itália
Nápoles;cidade;partenopeu:ADJ;Itália
Nápoles;cidade;partenopeu:N;Itália
Narbona;cidade;narbonês:ADJ;França
Narbona;cidade;narbonês:N;França
Natal;cidade;natalense:ADJ;Rio Grande do Norte (Brasil)
Natal;cidade;natalense:N;Rio Grande do Norte (Brasil)
Natal;cidade;papa-jerimum:ADJ;Rio Grande do Norte (Brasil)
Natal;cidade;papa-jerimum:N;Rio Grande do Norte (Brasil)
Natal;região;natalense:ADJ;África do Sul
Natal;região;natalense:N;África do Sul
Nauru;país;nauruano:ADJ;Oceânia
Nauru;país;nauruano:N;Oceânia
Navarra;região;navarrês:ADJ;Espanha
Navarra;região;navarrês:N;Espanha
Navarra;região;navarrino:ADJ;Espanha
Navarra;região;navarrino:N;Espanha
Navarra;região;navarro:ADJ;Espanha
Navarra;região;navarro:N;Espanha
Navarro;cidade;navarrês:ADJ;Espanha
Navarro;cidade;navarrês:N;Espanha
Navarro;cidade;navarrino:ADJ;Espanha
Navarro;cidade;navarrino:N;Espanha
Nazaré;cidade;nazareno:ADJ;Israel
Nazaré;cidade;nazareno:N;Israel
Nelas;vila;nelense:ADJ;Viseu (Portugal)
Nelas;vila;nelense:N;Viseu (Portugal)
Nepal;país;nepalês:ADJ;Ásia
Nepal;país;nepalês:N;Ásia
Nereto;cidade;neretino:ADJ;Itália
Nereto;cidade;neretino:N;Itália
Nicarágua;país;nicaraguano:ADJ;América
Nicarágua;país;nicaraguano:N;América
Nicarágua;país;nicaraguense:ADJ;América
Nicarágua;país;nicaraguense:N;América
Níger;país;nigerense:ADJ;África
Níger;país;nigerense:N;África
Níger;país;nigerino:ADJ;África
Níger;país;nigerino:N;África
Nigéria;país;nigeriano:ADJ;África
Nigéria;país;nigeriano:N;África
Nisa;vila;nisense:ADJ;Portalegre (Portugal)
Nisa;vila;nisense:N;Portalegre (Portugal)
Niterói;cidade;niteroiense:ADJ;Rio de Janeiro (Brasil)
Niterói;cidade;niteroiense:N;Rio de Janeiro (Brasil)
Nordeste;vila;nordestense:ADJ;Açores (São Miguel) (Portugal)
Nordeste;vila;nordestense:N;Açores (São Miguel) (Portugal)
Nordeste;vila;nordestino:ADJ;Açores (São Miguel) (Portugal)
Nordeste;vila;nordestino:N;Açores (São Miguel) (Portugal)
Normandia;região;normando:ADJ;França
Normandia;região;normando:N;França
Norte;região;nortenho:ADJ;Minho (Portugal)
Norte;região;nortenho:N;Minho (Portugal)
Noruega;país;norueguês:ADJ;Europa
Noruega;país;norueguês:N;Europa
Nova Caledónia;ilha;neocaledónio:ADJ;Oceânia
Nova Caledónia;ilha;neocaledónio:ADJ;Oceânia
Nova Caledónia;ilha;neocaledônio:ADJ;Oceânia
Nova Caledónia;ilha;neocaledônio:ADJ;Oceânia
Nova Iguaçu;cidade;iguaçuano:ADJ;Rio de Janeiro (Brasil)
Nova Iguaçu;cidade;iguaçuano:N;Rio de Janeiro (Brasil)
Nova Iorque;cidade;iorquino:ADJ;Estados Unidos
Nova Iorque;cidade;iorquino:N;Estados Unidos
Nova Iorque;cidade;nova-iorquino:ADJ;Estados Unidos
Nova Iorque;cidade;nova-iorquino:N;Estados Unidos
Nova Lima;cidade;nova-limense:ADJ;Minas Gerais (Brasil)
Nova Lima;cidade;nova-limense:N;Minas Gerais (Brasil)
Nova Zelândia;país;neozelandês:ADJ;Oceânia
Nova Zelândia;país;neozelandês:N;Oceânia
Núbia;região;nubiano:ADJ;Egipto
Núbia;região;nubiano:N;Egipto
Núbia;região;núbio:ADJ;África
Núbia;região;núbio:N;África
Óbidos;vila;obidense:ADJ;Leiria (Portugal)
Óbidos;vila;obidense:N;Leiria (Portugal)
Oceânia;continente;oceânico:ADJ;Mundo
Oceânia;continente;oceânico:N;Mundo
Odemira;vila;odemirense:ADJ;Beja (Portugal)
Odemira;vila;odemirense:N;Beja (Portugal)
Oderzo;cidade;opitergino:ADJ;Itália
Oderzo;cidade;opitergino:N;Itália
Odivelas;cidade;odivelense:ADJ;Lisboa (Portugal)
Odivelas;cidade;odivelense:N;Lisboa (Portugal)
Oeiras;cidade;oeirense:ADJ;Lisboa (Portugal)
Oeiras;cidade;oeirense:N;Lisboa (Portugal)
Oldemburgo;cidade;oldemburguês:ADJ;Alemanha
Oldemburgo;cidade;oldemburguês:N;Alemanha
Oleiros;vila;oleirense:ADJ;Castelo Branco (Portugal)
Oleiros;vila;oleirense:N;Castelo Branco (Portugal)
Olhão;cidade;olhanense:ADJ;Faro (Portugal)
Olhão;cidade;olhanense:N;Faro (Portugal)
Olinda;cidade;olindense:ADJ;Pernambuco (Brasil)
Olinda;cidade;olindense:N;Pernambuco (Brasil)
Oliveira de Azeméis;cidade;oliveirense:ADJ;Aveiro (Portugal)
Oliveira de Azeméis;cidade;oliveirense:N;Aveiro (Portugal)
Oliveira de Frades;vila;oliveirense:ADJ;Viseu (Portugal)
Oliveira de Frades;vila;oliveirense:N;Viseu (Portugal)
Oliveira do Bairro;cidade;oliveirense:ADJ;Aveiro (Portugal)
Oliveira do Bairro;cidade;oliveirense:N;Aveiro (Portugal)
Oliveira do Hospital;cidade;oliveirense:ADJ;Coimbra (Portugal)
Oliveira do Hospital;cidade;oliveirense:N;Coimbra (Portugal)
Olivença;cidade;olivençano:ADJ;Espanha
Olivença;cidade;olivençano:N;Espanha
Olivença;cidade;oliventino:ADJ;Espanha
Olivença;cidade;oliventino:N;Espanha
Omã;país;omanense:ADJ;Ásia
Omã;país;omanense:N;Ásia
Omã;país;omani:ADJ;Ásia
Omã;país;omani:N;Ásia
Omã;país;omaniano:ADJ;Ásia
Omã;país;omaniano:N;Ásia
Ondurman;cidade;ondurmanês:ADJ;Sudão
Ondurman;cidade;ondurmanês:N;Sudão
Orleães;cidade;orleanês:ADJ;França
Orleães;cidade;orleanês:N;França
Ossétia do Norte-Alania;região;osseta:ADJ;Rússia
Ossétia do Norte-Alania;região;osseta:N;Rússia
Ourém;vila;oureense:ADJ;Santarém (Portugal)
Ourém;vila;oureense:N;Santarém (Portugal)
Ourém;vila;ourenense:ADJ;Santarém (Portugal)
Ourém;vila;ourenense:N;Santarém (Portugal)
Ourém;vila;ouriense:ADJ;Santarém (Portugal)
Ourém;vila;ouriense:N;Santarém (Portugal)
Ourense;cidade;auriense:ADJ;Espanha
Ourense;cidade;auriense:N;Espanha
Ourique;vila;ouriquense:ADJ;Beja (Portugal)
Ourique;vila;ouriquense:N;Beja (Portugal)
Ouro Branco;cidade;ouro-branquense:ADJ;Minas Gerais (Brasil)
Ouro Branco;cidade;ouro-branquense:N;Minas Gerais (Brasil)
Ouro Preto;cidade;ouro-pretano:ADJ;Minas Gerais (Brasil)
Ouro Preto;cidade;ouro-pretano:N;Minas Gerais (Brasil)
Ovar;cidade;ovarense:ADJ;Aveiro (Portugal)
Ovar;cidade;ovarense:N;Aveiro (Portugal)
Ovar;cidade;ovarino:ADJ;Aveiro (Portugal)
Ovar;cidade;ovarino:N;Aveiro (Portugal)
Ovar;cidade;vareiro:ADJ;Aveiro (Portugal)
Ovar;cidade;vareiro:N;Aveiro (Portugal)
Ovar;cidade;varino:ADJ;Aveiro (Portugal)
Ovar;cidade;varino:N;Aveiro (Portugal)
Oviedo;cidade;ovetense:ADJ;Espanha
Oviedo;cidade;ovetense:N;Espanha
Oxford;cidade;oxfordiano:ADJ;Reino Unido
Oxford;cidade;oxfordiano:N;Reino Unido
Paços de Ferreira;cidade;pacense:ADJ;Porto (Portugal)
Paços de Ferreira;cidade;pacense:N;Porto (Portugal)
Paços de Ferreira;cidade;paço-ferreirense:ADJ;Porto (Portugal)
Paços de Ferreira;cidade;paço-ferreirense:N;Porto (Portugal)
Pádua;cidade;paduano:ADJ;Itália
Pádua;cidade;paduano:N;Itália
País Basco;região;basco:ADJ;Espanha
País Basco;região;basco:N;Espanha
País de Gales;região;bretão:ADJ;Reino Unido
País de Gales;região;bretão:N;Reino Unido
País de Gales;região;britânico:ADJ;Reino Unido
País de Gales;região;britânico:N;Reino Unido
País de Gales;região;galês:ADJ;Reino Unido
País de Gales;região;galês:N;Reino Unido
Palau;país;palauano:ADJ;Oceânia
Palau;país;palauano:N;Oceânia
Palau;país;palauense:ADJ;Oceânia
Palau;país;palauense:N;Oceânia
Palermo;cidade;palermitano:ADJ;Itália
Palermo;cidade;palermitano:N;Itália
Palermo;cidade;panormitano:ADJ;Itália
Palermo;cidade;panormitano:N;Itália
Palestina;cidade;palestino:ADJ;Ásia
Palestina;cidade;palestino:N;Ásia
Palestina;país;palestiniano:ADJ;Ásia
Palestina;país;palestiniano:N;Ásia
Palmas;cidade;palmense:ADJ;Tocantins (Brasil)
Palmas;cidade;palmense:N;Tocantins (Brasil)
Palmela;vila;palmelense:ADJ;Setúbal (Portugal)
Palmela;vila;palmelense:N;Setúbal (Portugal)
Pampilhosa da Serra;vila;pampilhosense:ADJ;Coimbra (Portugal)
Pampilhosa da Serra;vila;pampilhosense:N;Coimbra (Portugal)
Panamá;país;panamense:ADJ;América
Panamá;país;panamense:N;América
Paquistão;país;paquistanês:ADJ;Ásia
Paquistão;país;paquistanês:N;Ásia
Pará de Minas;cidade;pará-minense:ADJ;Minas Gerais (Brasil)
Pará de Minas;cidade;pará-minense:N;Minas Gerais (Brasil)
Paraguai;país;paraguaiano:ADJ;América
Paraguai;país;paraguaiano:N;América
Paraguai;país;paraguaio:ADJ;América
Paraguai;país;paraguaio:N;América
Paraíba;estado;paraíbano:ADJ;Brasil
Paraíba;estado;paraíbano:N;Brasil
Paraná;estado;paranaense:ADJ;Brasil
Paraná;estado;paranaense:N;Brasil
Paranavaí;cidade;paranavaiense:ADJ;Paraná (Brasil)
Paranavaí;cidade;paranavaiense:N;Paraná (Brasil)
Paredes;cidade;paredense:ADJ;Porto (Portugal)
Paredes;cidade;paredense:N;Porto (Portugal)
Paredes de Coura;vila;courense:ADJ;Viana do Castelo (Portugal)
Paredes de Coura;vila;courense:N;Viana do Castelo (Portugal)
Paredes de Coura;vila;paredense:ADJ;Viana do Castelo (Portugal)
Paredes de Coura;vila;paredense:N;Viana do Castelo (Portugal)
Paris;cidade;parisiense:ADJ;França
Paris;cidade;parisiense:N;França
Parma;cidade;parmense:ADJ;Itália
Parma;cidade;parmense:N;Itália
Parma;cidade;parmesão:ADJ;Itália
Parma;cidade;parmesão:N;Itália
